gear,speed_bin_mph,tcc_state,total_time_s,distance_miles,fuel_gal,mpg
3.0,15,LOCKED,1.9289999999996041,0.008343769184898677,0.0002746175616595393,30.383232355849746
3.0,15,OPEN,1.7139999999992597,0.007369398516961652,0.00022980265889222548,32.06837793995154
3.0,15,PARTIAL,8.21400000000088,0.03544851239332208,0.0010537078018750994,33.64169111231839
3.0,16,LOCKED,6.474999999999767,0.029613849523989898,0.0009420554439313498,31.435357350525475
3.0,16,OPEN,2.0310000000000628,0.009340257363232305,0.0004906803337025595,19.03532039434493
3.0,16,PARTIAL,14.633999999999105,0.06706432769318288,0.0019873020293101843,33.746419368605835
3.0,17,LOCKED,3.4999999999979536,0.0169346938106855,0.0005435809765587829,31.153948612942635
3.0,17,OPEN,2.5420000000001153,0.012286350885402808,0.0006581219860525998,18.668804789665288
3.0,17,PARTIAL,9.269000000000375,0.04488661246197399,0.001372445742325209,32.70556429132617
3.0,18,LOCKED,4.356000000001387,0.02226746707421889,0.0007831870155718081,28.43186446082909
3.0,18,OPEN,2.8869999999996026,0.014686756094936306,0.00102586051533023,14.316523421518529
3.0,18,PARTIAL,18.758000000000436,0.09575547375375239,0.0029458022459709376,32.50573723498243
3.0,19,LOCKED,2.3940000000002897,0.013115891066144771,0.0004463874021881792,29.382305597897748
3.0,19,OPEN,5.286999999998443,0.028910736670131092,0.00217112733974586,13.316002309433964
3.0,19,PARTIAL,22.654000000004032,0.12326399594503812,0.003969167953559675,31.055374170924434
3.0,20,LOCKED,5.282999999999447,0.030066596775111736,0.0010610690645793384,28.336135487119925
3.0,20,OPEN,4.493999999998039,0.02561011170514309,0.0015289994409350474,16.749588665304827
3.0,20,PARTIAL,10.837000000000046,0.06168977709110088,0.0019107040224019079,32.286411902536265
3.0,21,LOCKED,2.4179999999973916,0.014269486938572376,0.0005023472795847076,28.405622003903385
3.0,21,OPEN,11.14300000000054,0.06642769779105498,0.004419469666055069,15.03069436164951
3.0,21,PARTIAL,11.24300000000187,0.06680999246271793,0.0021311465472714226,31.34931877315381
3.0,22,LOCKED,3.7140000000008513,0.02338360555682328,0.0007533730645951523,31.038547375448267
3.0,22,OPEN,21.565999999999235,0.1358015144750856,0.015055816896837467,9.01987022063288
3.0,22,PARTIAL,8.705999999999904,0.05484139326064929,0.002179076082687746,25.167268686188354
3.0,23,LOCKED,0.2390000000004875,0.0015702910929895945,9.128832174888242e-05,17.20144551796209
3.0,23,OPEN,15.661000000000513,0.10265533650678293,0.013466725911626778,7.622887491766154
3.0,23,PARTIAL,3.1320000000006303,0.02053605782062795,0.0009664138893580077,21.24975442382159
3.0,24,LOCKED,0.7499999999992042,0.005167627884218334,0.00016923283178692968,30.535610789309292
3.0,24,OPEN,36.01199999999915,0.24592013811956617,0.032855547015147334,7.484889477146433
3.0,24,PARTIAL,7.209999999999468,0.0488921886997829,0.0022620296003355057,21.614301020875757
3.0,25,LOCKED,0.2580000000000382,0.0018289582810628803,7.506669011135256e-05,24.364445513047624
3.0,25,OPEN,23.80800000000005,0.16851511898610488,0.020007993412395786,8.422389767566735
3.0,25,PARTIAL,2.779000000000451,0.01969268710925415,0.0009976067471582264,19.739929752230086
3.0,26,LOCKED,1.0799999999998136,0.007945058055932036,0.00025771303128945027,30.829089302079367
3.0,26,OPEN,64.29400000000157,0.47108351048867275,0.046140961302937315,10.209659642671635
3.0,26,PARTIAL,6.650999999998589,0.048872038488336794,0.002590606893349524,18.865092428264063
3.0,27,LOCKED,0.46300000000036334,0.0035301619485461626,0.000123323968365553,28.625108284564508
3.0,27,OPEN,46.31399999999951,0.354985465523295,0.039367292083393554,9.017269076351832
3.0,27,PARTIAL,6.477000000000828,0.04943484814975563,0.0026225798108352825,18.849702093150334
3.0,28,LOCKED,0.0929999999998472,0.0007376265779135256,2.047333405772287e-05,36.02864955135537
3.0,28,OPEN,18.45999999999998,0.146492537174549,0.018104441524747182,8.091524777182801
3.0,28,PARTIAL,0.30900000000019645,0.002453006617281131,0.0001300137431906075,18.86728708121944
3.0,29,LOCKED,0.1790000000000873,0.0014661756706592368,4.309617394741036e-05,34.02101709651511
3.0,29,OPEN,20.983000000000857,0.1719046961572593,0.025004820146471263,6.874862332553866
3.0,29,PARTIAL,0.0500000000001819,0.0004143855439802816,2.588123524949301e-05,16.01104197638322
3.0,30,LOCKED,0.18800000000010186,0.0015911851816394658,4.498264595818803e-05,35.37331225732016
3.0,30,OPEN,10.292999999998415,0.08707599397693955,0.013633294958539986,6.3870102012569285
3.0,30,PARTIAL,0.10100000000011278,0.0008516375478323838,5.188045583817208e-05,16.415382904283863
3.0,31,LOCKED,0.899000000000342,0.007850230768873265,0.0002987221027261777,26.27937704385117
3.0,31,OPEN,14.41200000000083,0.12562898319679897,0.020149038290800055,6.2349865727418115
